Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-07-27T02:54:17.439Z","","","Included","claude-4-sonnet-thinking","No","21758","711","564390","6071","592930","Included"
"2025-07-27T02:51:24.266Z","","","Included","claude-4-sonnet-thinking","No","126627","2646","278056","4832","412161","Included"
"2025-07-27T02:45:29.670Z","","","Included","claude-4-sonnet-thinking","No","227024","547","150154","3147","380872","Included"
"2025-07-27T02:38:34.774Z","","","Included","claude-4-sonnet-thinking","No","111098","564","1187505","7440","1306607","Included"
"2025-07-27T02:22:55.685Z","","","Included","claude-4-sonnet-thinking","No","99506","302","556971","3487","660266","Included"
"2025-07-27T02:17:42.848Z","","","Included","claude-4-sonnet-thinking","No","96715","666","522409","6318","626108","Included"
"2025-07-27T02:12:40.674Z","","","Included","claude-4-sonnet-thinking","No","3534","162","186119","1620","191435","Included"
"2025-07-27T02:09:19.089Z","","","Included","claude-4-sonnet-thinking","No","82113","743","197860","773","281489","Included"
"2025-07-27T02:01:47.805Z","","","Included","claude-4-sonnet-thinking","No","80977","303","546512","4501","632293","Included"
"2025-07-27T01:53:37.624Z","","","Included","claude-4-sonnet-thinking","No","73231","505","82667","7964","164367","Included"
"2025-07-27T01:45:17.381Z","","","Included","claude-4-sonnet-thinking","No","59177","1501","541785","23778","626241","Included"
"2025-07-27T01:44:05.000Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","0","0","0","0","0","-"
"2025-07-27T01:24:45.868Z","","","Included","claude-4-sonnet-thinking","No","282780","1037","1294750","18446","1597013","Included"
"2025-07-27T01:14:17.114Z","","","Included","claude-4-sonnet-thinking","No","236528","583","964272","12247","1213630","Included"
"2025-07-27T01:07:13.609Z","","","Included","claude-4-sonnet-thinking","No","108924","469","131771","445","241609","Included"
"2025-07-27T01:03:43.215Z","","","Included","claude-4-sonnet-thinking","No","108336","279","573240","8256","690111","Included"
"2025-07-27T01:00:05.067Z","","","Included","claude-4-sonnet-thinking","No","89442","3252","383664","7718","484076","Included"
"2025-07-27T00:51:47.639Z","","","Included","claude-4-sonnet-thinking","No","73027","295","699427","16800","789549","Included"
"2025-07-27T00:48:57.358Z","","","Included","claude-4-sonnet-thinking","No","54988","1431","103858","3287","163564","Included"
"2025-07-27T00:41:49.084Z","","","Included","claude-4-sonnet-thinking","No","14896","2137","170535","3978","191546","Included"
"2025-07-27T00:37:07.146Z","","","Included","claude-4-sonnet-thinking","No","28256","73206","122632","15982","240076","Included"
"2025-07-27T00:31:46.738Z","","","Included","claude-4-sonnet-thinking","No","13593","489","586510","5932","606524","Included"
"2025-07-27T00:28:04.862Z","","","Included","claude-4-sonnet-thinking","No","15472","190","268112","3794","287568","Included"
"2025-07-27T00:22:30.051Z","","","Included","claude-4-sonnet-thinking","No","16386","1381","520155","5770","543692","Included"
"2025-07-27T00:17:22.889Z","","","Included","claude-4-sonnet-thinking","No","11871","260","365849","3786","381766","Included"
"2025-07-27T00:13:06.024Z","","","Included","claude-4-sonnet-thinking","No","123145","1923","239465","3250","367783","Included"
"2025-07-27T00:04:04.033Z","","","Included","claude-4-sonnet-thinking","No","6834","285","108901","973","116993","Included"
"2025-07-26T23:58:52.509Z","","","Included","claude-4-sonnet-thinking","No","12710","267","553971","4071","571019","Included"
"2025-07-26T23:55:05.695Z","","","Included","claude-4-sonnet-thinking","No","108683","180","208886","3758","321507","Included"
"2025-07-26T23:46:59.162Z","","","Included","claude-4-sonnet-thinking","No","102552","2130","198041","2382","305105","Included"
"2025-07-26T23:11:59.605Z","","","Included","claude-4-sonnet-thinking","No","8732","236","468028","3535","480531","Included"
"2025-07-26T23:09:53.309Z","","","Included","claude-4-sonnet-thinking","No","12609","276","348321","1815","363021","Included"
"2025-07-26T23:03:44.123Z","","","Included","claude-4-sonnet-thinking","No","76001","682","259683","5637","342003","Included"
"2025-07-26T22:52:57.390Z","","","Included","claude-4-sonnet-thinking","No","66928","513","474212","12989","554642","Included"
"2025-07-26T22:41:15.056Z","","","Included","claude-4-sonnet-thinking","No","42992","330","412035","18768","474125","Included"
"2025-07-26T22:33:53.249Z","","","Included","claude-4-sonnet-thinking","No","3655","47","51994","1936","57632","Included"
"2025-07-26T22:10:05.869Z","","","Included","claude-4-sonnet-thinking","No","8159","2993","264972","1053","277177","Included"
"2025-07-26T22:08:21.481Z","","","Included","claude-4-sonnet-thinking","No","3229","206","244414","1349","249198","Included"
"2025-07-26T22:03:57.566Z","","","Included","claude-4-sonnet-thinking","No","59827","402","701958","7952","770139","Included"
"2025-07-21T19:22:23.923Z","","","Included","auto","No","0","51606","116352","1832","169790","Included"
"2025-07-21T19:20:38.416Z","","","Included","auto","No","0","128","20480","378","20986","Included"
"2025-07-21T19:18:25.074Z","","","Included","auto","No","0","43890","118144","1735","163769","Included"
"2025-07-21T19:17:47.675Z","","","Included","auto","No","0","6730","6400","953","14083","Included"
"2025-07-21T18:46:57.620Z","","","Included","auto","No","0","13905","66432","861","81198","Included"
"2025-07-21T18:41:51.059Z","","","Included","auto","No","0","5942","12544","229","18715","Included"
"2025-07-21T18:31:49.799Z","","","Included","auto","No","0","16716","95872","1377","113965","Included"
"2025-07-21T14:21:14.268Z","","","Included","auto","No","0","1083","11136","191","12410","Included"
"2025-07-20T22:12:46.166Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T22:07:56.359Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T22:07:28.292Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T22:06:08.858Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T21:51:40.938Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T21:50:20.388Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T21:27:56.305Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T21:24:40.567Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T21:23:33.803Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T21:21:52.552Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T21:20:05.765Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T13:34:19.420Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T13:29:56.629Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-20T13:25:45.770Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:38:28.670Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:36:52.019Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:35:56.946Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:35:02.960Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:23:36.198Z","","","Errored, No Charge","auto","No","0","0","0","0","0","-"
"2025-07-17T23:21:31.933Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:17:45.425Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:16:24.109Z","","","Included","auto","No","0","82373","3840","564","86777","Included"
"2025-07-17T23:14:42.498Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:12:31.295Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:11:01.972Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:09:19.823Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:06:42.921Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:05:31.751Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:03:13.987Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T23:00:08.464Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:58:37.493Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:56:26.622Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:52:15.240Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:51:41.244Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:50:39.570Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:49:03.740Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:47:10.473Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:45:40.786Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:44:29.896Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:42:29.744Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:39:37.805Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T22:38:20.986Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-07-17T20:42:17.743Z","","","Included","auto","No","0","2098","6272","369","8739","Included"
"2025-07-17T20:33:43.746Z","","","Included","auto","No","0","14888","27264","760","42912","Included"
"2025-07-17T20:32:05.342Z","","","Included","auto","No","0","279781","279808","836","560425","Included"
"2025-07-17T15:55:21.887Z","","","Included","auto","No","0","6866","74112","619","81597","Included"
"2025-07-17T15:53:03.683Z","","","Included","auto","No","0","6409","149248","412","156069","Included"
"2025-07-17T15:49:17.095Z","","","Included","auto","No","0","67952","80256","271","148479","Included"
"2025-07-17T15:48:34.437Z","","","Included","auto","No","0","504","73088","332","73924","Included"
"2025-07-17T15:46:39.609Z","","","Included","auto","No","0","305","144640","728","145673","Included"
"2025-07-17T15:43:42.495Z","","","Included","auto","No","0","1281","140800","880","142961","Included"
"2025-07-17T15:39:08.127Z","","","Included","auto","No","0","653","137600","645","138898","Included"
"2025-07-17T15:35:44.281Z","","","Included","auto","No","0","122","67712","436","68270","Included"
"2025-07-17T15:30:41.462Z","","","Included","auto","No","0","60163","204416","901","265480","Included"
"2025-07-17T15:29:28.289Z","","","Included","auto","No","0","58343","6528","319","65190","Included"
"2025-07-17T13:18:48.067Z","","","Included","auto","No","0","2249","14848","163","17260","Included"
"2025-07-17T07:47:38.433Z","","","Included","auto","No","0","2641","29184","566","32391","Included"
"2025-07-17T07:30:32.051Z","","","Included","auto","No","0","3460","28288","508","32256","Included"
"2025-07-17T07:27:52.126Z","","","Aborted, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-07-16T08:28:56.595Z","","","Included","auto","No","0","827","18048","480","19355","Included"
"2025-07-16T08:28:21.529Z","","","Included","auto","No","0","11851","6528","410","18789","Included"
"2025-07-16T08:09:24.220Z","","","Included","auto","No","0","10502","6528","510","17540","Included"
"2025-07-16T08:06:44.494Z","","","Included","auto","No","0","656","15488","370","16514","Included"
"2025-07-16T08:06:14.920Z","","","Included","auto","No","0","1201","14592","266","16059","Included"
"2025-07-16T08:04:38.804Z","","","Included","auto","No","0","7881","6528","545","14954","Included"
"2025-07-16T08:00:28.939Z","","","Included","auto","No","0","6594","6528","443","13565","Included"
"2025-07-16T07:57:17.242Z","","","Included","auto","No","0","142","11776","363","12281","Included"
"2025-07-16T07:56:43.333Z","","","Included","auto","No","0","4801","6528","507","11836","Included"
"2025-07-16T07:46:40.859Z","","","Included","auto","No","0","785","9984","476","11245","Included"
"2025-07-16T07:43:56.587Z","","","Included","auto","No","0","2828","6528","567","9923","Included"
"2025-07-15T17:57:30.504Z","","","Included","claude-4-sonnet-thinking","No","18446","66","226340","1668","246520","Included"
"2025-07-15T17:56:13.927Z","","","Included","claude-4-sonnet-thinking","No","67367","66","76960","1150","145543","Included"
"2025-07-15T17:52:05.970Z","","","Included","claude-4-sonnet-thinking","No","52257","22","24350","1685","78314","Included"
"2025-07-15T15:47:23.906Z","","","Included","claude-4-sonnet-thinking","No","25716","161","109954","1681","137512","Included"
"2025-07-15T15:32:42.652Z","","","Included","claude-4-sonnet-thinking","No","0","0","0","0","0","Included"
"2025-07-15T15:18:30.510Z","","","Included","claude-4-sonnet-thinking","No","103589","185","147217","5599","256590","Included"
"2025-07-15T15:12:57.225Z","","","Included","claude-4-sonnet-thinking","No","85566","219","11803","843","98431","Included"
"2025-07-15T15:03:39.590Z","","","Included","claude-4-sonnet-thinking","No","25466","670","332951","11801","370888","Included"
"2025-07-15T14:57:42.186Z","","","Included","claude-4-sonnet-thinking","No","66222","875","83870","5212","156179","Included"
"2025-07-15T14:40:44.249Z","","","Included","claude-4-sonnet-thinking","No","62051","915","1442233","19987","1525186","Included"
"2025-07-15T14:29:30.141Z","","","Included","claude-4-sonnet-thinking","No","23299","110","197000","9355","229764","Included"
"2025-07-13T19:41:38.461Z","","","Included","auto","No","0","624","61824","380","62828","Included"
"2025-07-13T19:39:46.599Z","","","Included","auto","No","0","24323","153856","889","179068","Included"
"2025-07-13T19:33:58.442Z","","","Included","auto","No","0","6321","18048","433","24802","Included"
"2025-07-13T19:33:42.561Z","","","Included","auto","No","0","5125","6272","449","11846","Included"
"2025-07-13T19:29:38.945Z","","","Included","claude-4-sonnet-thinking","No","62889","37","5931","461","69318","Included"
"2025-07-13T19:28:33.278Z","","","Included","claude-4-sonnet-thinking","No","3263","267","219429","560","223519","Included"
"2025-07-13T19:23:06.318Z","","","Included","claude-4-sonnet-thinking","No","12067","145","350612","1614","364438","Included"
"2025-07-13T19:20:11.951Z","","","Included","claude-4-sonnet-thinking","No","19264","117","113545","5336","138262","Included"
"2025-07-13T19:16:32.368Z","","","Included","claude-4-sonnet-thinking","No","18399","126","95038","4121","117684","Included"
"2025-07-13T19:13:32.900Z","","","Included","claude-4-sonnet-thinking","No","13965","131","80735","4378","99209","Included"
"2025-07-13T19:10:45.930Z","","","Included","claude-4-sonnet-thinking","No","8553","202","71971","3288","84014","Included"
"2025-07-13T19:08:29.832Z","","","Included","claude-4-sonnet-thinking","No","5630","300","102316","1140","109386","Included"
